행정코드,행정동명,상권업종소분류명,상권업종소분류코드,점포수,매출
2614054000,서대신1동,일식 카레/돈가스/덮밥,I20302,2,10810000
2614054000,서대신1동,일식 면 요리,I20303,,
2614054000,서대신1동,기타 일식 음식점,I20399,,
2614054000,서대신1동,경양식,I20401,5,9080000
2614054000,서대신1동,파스타/스테이크,I20402,,
2614054000,서대신1동,패밀리레스토랑,I20403,,
2614054000,서대신1동,기타 서양식 음식점,I20499,,
2614054000,서대신1동,베트남식 전문,I20501,1,3950000
2614054000,서대신1동,기타 동남아식 전문,I20599,,
2614054000,서대신1동,구내식당,I20701,,
2614054000,서대신1동,뷔페,I20702,,
2614054000,서대신1동,빵/도넛,I21001,8,18310000
2614054000,서대신1동,떡/한과,I21002,4,6530000
2614054000,서대신1동,피자,I21003,7,11280000
2614054000,서대신1동,버거,I21004,,24560000
2614054000,서대신1동,토스트/샌드위치/샐러드,I21005,2,9320000
2614054000,서대신1동,치킨,I21006,17,8110000
2614054000,서대신1동,김밥/만두/분식,I21007,19,24560000
2614054000,서대신1동,아이스크림/빙수,I21008,,24560000
2614054000,서대신1동,그 외 기타 간이 음식점,I21099,2,11070000
2614054000,서대신1동,일반 유흥주점,I21101,8,10020000
2614054000,서대신1동,무도 유흥주점,I21102,1,4150000
2614054000,서대신1동,생맥주 전문,I21103,3,17510000
2614054000,서대신1동,요리주점,I21104,19,6730000
2614054000,서대신1동,카페,I21201,27,24560000
2614056000,서대신3동,백반/한정식,I20101,40,14130000
2614056000,서대신3동,국/탕/찌개류,I20102,5,12380000
2614056000,서대신3동,족발/보쌈,I20103,2,
2614056000,서대신3동,전/부침개,I20104,,
2614056000,서대신3동,국수/칼국수,I20105,9,12550000
2614056000,서대신3동,냉면/밀면,I20106,2,26590000
2614056000,서대신3동,돼지고기 구이/찜,I20107,6,24130000
2614056000,서대신3동,소고기 구이/찜,I20108,,
2614056000,서대신3동,곱창 전골/구이,I20109,,
2614056000,서대신3동,닭/오리 고기 구이/찜,I20110,1,
2614056000,서대신3동,횟집,I20111,6,17130000
2614056000,서대신3동,해산물 구이/찜,I20112,5,14310000
2614056000,서대신3동,복 요리 전문,I20113,,
2614056000,서대신3동,기타 한식 음식점,I20199,,
2614056000,서대신3동,중국집,I20201,11,11120000
2614056000,서대신3동,마라탕/훠궈,I20202,2,
2614056000,서대신3동,일식 회/초밥,I20301,6,30790000
2614056000,서대신3동,일식 카레/돈가스/덮밥,I20302,1,
2614056000,서대신3동,일식 면 요리,I20303,1,
2614056000,서대신3동,기타 일식 음식점,I20399,1,8760000
2614056000,서대신3동,경양식,I20401,5,9220000
2614056000,서대신3동,파스타/스테이크,I20402,1,
2614056000,서대신3동,패밀리레스토랑,I20403,,
2614056000,서대신3동,기타 서양식 음식점,I20499,,
2614056000,서대신3동,베트남식 전문,I20501,,
2614056000,서대신3동,기타 동남아식 전문,I20599,,
2614056000,서대신3동,구내식당,I20701,2,
2614056000,서대신3동,뷔페,I20702,,
2614056000,서대신3동,빵/도넛,I21001,10,19120000
2614056000,서대신3동,떡/한과,I21002,3,8560000
2614056000,서대신3동,피자,I21003,3,8900000
2614056000,서대신3동,버거,I21004,5,19550000
2614056000,서대신3동,토스트/샌드위치/샐러드,I21005,2,8610000
2614056000,서대신3동,치킨,I21006,16,7130000
2614056000,서대신3동,김밥/만두/분식,I21007,14,19550000
2614056000,서대신3동,아이스크림/빙수,I21008,1,19550000
2614056000,서대신3동,그 외 기타 간이 음식점,I21099,,
2614056000,서대신3동,일반 유흥주점,I21101,,
2614056000,서대신3동,무도 유흥주점,I21102,,
2614056000,서대신3동,생맥주 전문,I21103,1,10300000
2614056000,서대신3동,요리주점,I21104,7,6440000
2614056000,서대신3동,카페,I21201,50,19550000
2614057000,서대신4동,백반/한정식,I20101,29,13770000
2614057000,서대신4동,국/탕/찌개류,I20102,1,15280000
2614057000,서대신4동,족발/보쌈,I20103,,
2614057000,서대신4동,전/부침개,I20104,,
2614057000,서대신4동,국수/칼국수,I20105,5,26100000
2614057000,서대신4동,냉면/밀면,I20106,,
2614057000,서대신4동,돼지고기 구이/찜,I20107,21,18080000
2614057000,서대신4동,소고기 구이/찜,I20108,1,23730000
2614057000,서대신4동,곱창 전골/구이,I20109,,
2614057000,서대신4동,닭/오리 고기 구이/찜,I20110,3,9090000
2614057000,서대신4동,횟집,I20111,2,12760000
2614057000,서대신4동,해산물 구이/찜,I20112,1,14870000
2614057000,서대신4동,복 요리 전문,I20113,,
2614057000,서대신4동,기타 한식 음식점,I20199,,
2614057000,서대신4동,중국집,I20201,1,12200000
2614057000,서대신4동,마라탕/훠궈,I20202,,
2614057000,서대신4동,일식 회/초밥,I20301,3,25220000
2614057000,서대신4동,일식 카레/돈가스/덮밥,I20302,,
2614057000,서대신4동,일식 면 요리,I20303,,
2614057000,서대신4동,기타 일식 음식점,I20399,,
2614057000,서대신4동,경양식,I20401,,
2614057000,서대신4동,파스타/스테이크,I20402,,
2614057000,서대신4동,패밀리레스토랑,I20403,,
2614057000,서대신4동,기타 서양식 음식점,I20499,,
2614057000,서대신4동,베트남식 전문,I20501,,
2614057000,서대신4동,기타 동남아식 전문,I20599,,
2614057000,서대신4동,구내식당,I20701,1,
2614057000,서대신4동,뷔페,I20702,,
2614057000,서대신4동,빵/도넛,I21001,2,21660000
2614057000,서대신4동,떡/한과,I21002,,
2614057000,서대신4동,피자,I21003,1,8780000
2614057000,서대신4동,버거,I21004,,29870000
2614057000,서대신4동,토스트/샌드위치/샐러드,I21005,,
2614057000,서대신4동,치킨,I21006,,
2614057000,서대신4동,김밥/만두/분식,I21007,,29870000
2614057000,서대신4동,아이스크림/빙수,I21008,,29870000
2614057000,서대신4동,그 외 기타 간이 음식점,I21099,,
2614057000,서대신4동,일반 유흥주점,I21101,,
2614057000,서대신4동,무도 유흥주점,I21102,,
2614057000,서대신4동,생맥주 전문,I21103,,
2614057000,서대신4동,요리주점,I21104,,
2614057000,서대신4동,카페,I21201,14,29870000
2614059000,부민동,백반/한정식,I20101,28,22120000
2614059000,부민동,국/탕/찌개류,I20102,3,16300000
2614059000,부민동,족발/보쌈,I20103,1,39600000
2614059000,부민동,전/부침개,I20104,,
2614059000,부민동,국수/칼국수,I20105,6,9580000
2614059000,부민동,냉면/밀면,I20106,1,13680000
2614059000,부민동,돼지고기 구이/찜,I20107,13,26100000
2614059000,부민동,소고기 구이/찜,I20108,1,154580000
2614059000,부민동,곱창 전골/구이,I20109,1,30600000
2614059000,부민동,닭/오리 고기 구이/찜,I20110,,
2614059000,부민동,횟집,I20111,1,21920000
2614059000,부민동,해산물 구이/찜,I20112,,
2614059000,부민동,복 요리 전문,I20113,,
2614059000,부민동,기타 한식 음식점,I20199,,
2614059000,부민동,중국집,I20201,4,14570000
2614059000,부민동,마라탕/훠궈,I20202,3,28250000
2614059000,부민동,일식 회/초밥,I20301,6,26340000
2614059000,부민동,일식 카레/돈가스/덮밥,I20302,2,10690000
2614059000,부민동,일식 면 요리,I20303,2,7470000
2614059000,부민동,기타 일식 음식점,I20399,1,10990000
2614059000,부민동,경양식,I20401,6,11860000
2614059000,부민동,파스타/스테이크,I20402,2,8090000
2614059000,부민동,패밀리레스토랑,I20403,,
2614059000,부민동,기타 서양식 음식점,I20499,,
2614059000,부민동,베트남식 전문,I20501,1,7740000
2614059000,부민동,기타 동남아식 전문,I20599,,
2614059000,부민동,구내식당,I20701,,
2614059000,부민동,뷔페,I20702,1,13940000
2614059000,부민동,빵/도넛,I21001,5,24780000
2614059000,부민동,떡/한과,I21002,,
2614059000,부민동,피자,I21003,3,8710000
2614059000,부민동,버거,I21004,2,20580000
2614059000,부민동,토스트/샌드위치/샐러드,I21005,2,9090000
2614059000,부민동,치킨,I21006,5,12470000
2614059000,부민동,김밥/만두/분식,I21007,15,20580000
2614059000,부민동,아이스크림/빙수,I21008,1,20580000
2614059000,부민동,그 외 기타 간이 음식점,I21099,2,10140000
2614059000,부민동,일반 유흥주점,I21101,1,8560000
2614059000,부민동,무도 유흥주점,I21102,,
2614059000,부민동,생맥주 전문,I21103,1,22070000
2614059000,부민동,요리주점,I21104,7,8770000
2614059000,부민동,카페,I21201,40,20580000
2614061500,아미동,백반/한정식,I20101,23,13010000
2614061500,아미동,국/탕/찌개류,I20102,3,16040000
2614061500,아미동,족발/보쌈,I20103,,
2614061500,아미동,전/부침개,I20104,,
2614061500,아미동,국수/칼국수,I20105,1,8860000
2614061500,아미동,냉면/밀면,I20106,,
2614061500,아미동,돼지고기 구이/찜,I20107,3,15590000
2614061500,아미동,소고기 구이/찜,I20108,,
2614061500,아미동,곱창 전골/구이,I20109,,
2614061500,아미동,닭/오리 고기 구이/찜,I20110,,
2614061500,아미동,횟집,I20111,1,13790000
2614061500,아미동,해산물 구이/찜,I20112,1,13740000
2614061500,아미동,복 요리 전문,I20113,,
2614061500,아미동,기타 한식 음식점,I20199,,
2614061500,아미동,중국집,I20201,4,8780000
2614061500,아미동,마라탕/훠궈,I20202,,
2614061500,아미동,일식 회/초밥,I20301,1,26710000
2614061500,아미동,일식 카레/돈가스/덮밥,I20302,,
2614061500,아미동,일식 면 요리,I20303,1,8860000
2614061500,아미동,기타 일식 음식점,I20399,,
2614061500,아미동,경양식,I20401,1,
2614061500,아미동,파스타/스테이크,I20402,1,8090000
2614061500,아미동,패밀리레스토랑,I20403,,
2614061500,아미동,기타 서양식 음식점,I20499,,
2614061500,아미동,베트남식 전문,I20501,,
2614061500,아미동,기타 동남아식 전문,I20599,,
2614061500,아미동,구내식당,I20701,,
2614061500,아미동,뷔페,I20702,,
2614061500,아미동,빵/도넛,I21001,1,19810000
2614061500,아미동,떡/한과,I21002,,
2614061500,아미동,피자,I21003,,
2614061500,아미동,버거,I21004,,45230000
2614061500,아미동,토스트/샌드위치/샐러드,I21005,1,9090000
2614061500,아미동,치킨,I21006,4,8070000
2614061500,아미동,김밥/만두/분식,I21007,5,45230000
2614061500,아미동,아이스크림/빙수,I21008,,45230000
2614061500,아미동,그 외 기타 간이 음식점,I21099,,
2614061500,아미동,일반 유흥주점,I21101,1,7500000
2614061500,아미동,무도 유흥주점,I21102,,
2614061500,아미동,생맥주 전문,I21103,,
2614061500,아미동,요리주점,I21104,2,6140000
2614061500,아미동,카페,I21201,17,45230000
2614063000,초장동,백반/한정식,I20101,2,7400000
2614063000,초장동,국/탕/찌개류,I20102,1,15220000
2614063000,초장동,족발/보쌈,I20103,,
2614063000,초장동,전/부침개,I20104,,
2614063000,초장동,국수/칼국수,I20105,,
2614063000,초장동,냉면/밀면,I20106,,
2614063000,초장동,돼지고기 구이/찜,I20107,,
2614063000,초장동,소고기 구이/찜,I20108,,
2614063000,초장동,곱창 전골/구이,I20109,,
2614063000,초장동,닭/오리 고기 구이/찜,I20110,,
2614063000,초장동,횟집,I20111,,
2614063000,초장동,해산물 구이/찜,I20112,1,12340000
2614063000,초장동,복 요리 전문,I20113,,
2614063000,초장동,기타 한식 음식점,I20199,,
2614063000,초장동,중국집,I20201,,
2614063000,초장동,마라탕/훠궈,I20202,,
2614063000,초장동,일식 회/초밥,I20301,,
2614063000,초장동,일식 카레/돈가스/덮밥,I20302,,
2614063000,초장동,일식 면 요리,I20303,,
2614063000,초장동,기타 일식 음식점,I20399,,
2614063000,초장동,경양식,I20401,1,13800000
2614063000,초장동,파스타/스테이크,I20402,,
2614063000,초장동,패밀리레스토랑,I20403,,
2614063000,초장동,기타 서양식 음식점,I20499,,
2614063000,초장동,베트남식 전문,I20501,,
2614063000,초장동,기타 동남아식 전문,I20599,,
2614063000,초장동,구내식당,I20701,,
2614063000,초장동,뷔페,I20702,,
2614063000,초장동,빵/도넛,I21001,,
2614063000,초장동,떡/한과,I21002,,5140000
2614063000,초장동,피자,I21003,1,7460000
2614063000,초장동,버거,I21004,,17070000
2614063000,초장동,토스트/샌드위치/샐러드,I21005,,
2614063000,초장동,치킨,I21006,,
2614063000,초장동,김밥/만두/분식,I21007,1,17070000
2614063000,초장동,아이스크림/빙수,I21008,,17070000
2614063000,초장동,그 외 기타 간이 음식점,I21099,1,7290000
2614063000,초장동,일반 유흥주점,I21101,,
2614063000,초장동,무도 유흥주점,I21102,,
2614063000,초장동,생맥주 전문,I21103,,
2614063000,초장동,요리주점,I21104,1,
2614063000,초장동,카페,I21201,3,17070000
2614064000,충무동,백반/한정식,I20101,67,12100000
2614064000,충무동,국/탕/찌개류,I20102,13,19160000
2614064000,충무동,족발/보쌈,I20103,3,45130000
2614064000,충무동,전/부침개,I20104,,
2614064000,충무동,국수/칼국수,I20105,10,11950000
2614064000,충무동,냉면/밀면,I20106,3,24770000
2614064000,충무동,돼지고기 구이/찜,I20107,19,33050000
2614064000,충무동,소고기 구이/찜,I20108,,
2614064000,충무동,곱창 전골/구이,I20109,1,21120000
2614064000,충무동,닭/오리 고기 구이/찜,I20110,2,16680000
2614064000,충무동,횟집,I20111,15,20830000
2614064000,충무동,해산물 구이/찜,I20112,5,18430000
2614064000,충무동,복 요리 전문,I20113,,
2614064000,충무동,기타 한식 음식점,I20199,1,6380000
2614064000,충무동,중국집,I20201,13,18230000
2614064000,충무동,마라탕/훠궈,I20202,,
2614064000,충무동,일식 회/초밥,I20301,,
2614064000,충무동,일식 카레/돈가스/덮밥,I20302,,
2614064000,충무동,일식 면 요리,I20303,,
2614064000,충무동,기타 일식 음식점,I20399,,
2614064000,충무동,경양식,I20401,1,15040000
2614064000,충무동,파스타/스테이크,I20402,1,7790000
2614064000,충무동,패밀리레스토랑,I20403,,
2614064000,충무동,기타 서양식 음식점,I20499,,
2614064000,충무동,베트남식 전문,I20501,2,15880000
2614064000,충무동,기타 동남아식 전문,I20599,,
2614064000,충무동,구내식당,I20701,1,7660000
2614064000,충무동,뷔페,I20702,1,87780000
2614064000,충무동,빵/도넛,I21001,5,28300000
2614064000,충무동,떡/한과,I21002,3,
2614064000,충무동,피자,I21003,5,8860000
2614064000,충무동,버거,I21004,,24060000
2614064000,충무동,토스트/샌드위치/샐러드,I21005,1,7320000
2614064000,충무동,치킨,I21006,11,15510000
2614064000,충무동,김밥/만두/분식,I21007,16,24060000
2614064000,충무동,아이스크림/빙수,I21008,,24060000
2614064000,충무동,그 외 기타 간이 음식점,I21099,4,9830000
2614064000,충무동,일반 유흥주점,I21101,30,8210000
2614064000,충무동,무도 유흥주점,I21102,2,8180000
2614064000,충무동,생맥주 전문,I21103,3,20130000
2614064000,충무동,요리주점,I21104,37,10890000
2614064000,충무동,카페,I21201,37,24060000
2614065000,남부민1동,백반/한정식,I20101,14,10670000
2614065000,남부민1동,국/탕/찌개류,I20102,2,19480000
2614065000,남부민1동,족발/보쌈,I20103,,
2614065000,남부민1동,전/부침개,I20104,,
2614065000,남부민1동,국수/칼국수,I20105,,
2614065000,남부민1동,냉면/밀면,I20106,,
2614065000,남부민1동,돼지고기 구이/찜,I20107,1,33050000
2614065000,남부민1동,소고기 구이/찜,I20108,,
2614065000,남부민1동,곱창 전골/구이,I20109,1,9860000
2614065000,남부민1동,닭/오리 고기 구이/찜,I20110,2,2000000
2614065000,남부민1동,횟집,I20111,2,23870000
2614065000,남부민1동,해산물 구이/찜,I20112,2,23120000
2614065000,남부민1동,복 요리 전문,I20113,,
2614065000,남부민1동,기타 한식 음식점,I20199,,
2614065000,남부민1동,중국집,I20201,1,
2614065000,남부민1동,마라탕/훠궈,I20202,,
2614065000,남부민1동,일식 회/초밥,I20301,,
2614065000,남부민1동,일식 카레/돈가스/덮밥,I20302,,
2614065000,남부민1동,일식 면 요리,I20303,,
2614065000,남부민1동,기타 일식 음식점,I20399,,
2614065000,남부민1동,경양식,I20401,,
2614065000,남부민1동,파스타/스테이크,I20402,,
2614065000,남부민1동,패밀리레스토랑,I20403,,
2614065000,남부민1동,기타 서양식 음식점,I20499,,
2614065000,남부민1동,베트남식 전문,I20501,1,
2614065000,남부민1동,기타 동남아식 전문,I20599,,
2614065000,남부민1동,구내식당,I20701,1,94000000
2614065000,남부민1동,뷔페,I20702,,
